id_nest;id_sample;comment;site;campaign;species;OD_cor;latitude;longitude;length;width;d13C;d15N;d34S
FRI12-YLG-026;FRI12-YLG-026;NA;FRI;2012;YLG;0.125507153;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-027;FRI12-YLG-027;NA;FRI;2012;YLG;0.213202727;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-028;FRI12-YLG-028;NA;FRI;2012;YLG;0.215058369;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-032;FRI12-YLG-032;NA;FRI;2012;YLG;-0.046350307;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-034;FRI12-YLG-034;NA;FRI;2012;YLG;-0.010359967;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-037;FRI12-YLG-037;NA;FRI;2012;YLG;0.148191518;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-038;FRI12-YLG-038;NA;FRI;2012;YLG;-0.182870886;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-042;FRI12-YLG-042;NA;FRI;2012;YLG;0.16822334;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-043;FRI12-YLG-043;NA;FRI;2012;YLG;0.534800221;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-044;FRI12-YLG-044;NA;FRI;2012;YLG;0.680296185;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-045;FRI12-YLG-045;NA;FRI;2012;YLG;-0.002247512;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-046;FRI12-YLG-046;NA;FRI;2012;YLG;-0.031981038;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-048;FRI12-YLG-048;NA;FRI;2012;YLG;-0.080143477;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-049;FRI12-YLG-049;NA;FRI;2012;YLG;0.327132292;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-050;FRI12-YLG-050;NA;FRI;2012;YLG;0.253648884;NA;NA;NA;NA;NA;NA;NA
FRI12-YLG-051;FRI12-YLG-051;NA;FRI;2012;YLG;-0.112850583;NA;NA;NA;NA;NA;NA;NA
FRI14-YLG-001;FRI14-YLG-001;NA;FRI;2014;YLG;-0.048184949;NA;NA;NA;NA;NA;NA;NA
FRI14-YLG-005;FRI14-YLG-005;NA;FRI;2014;YLG;-0.067705535;NA;NA;NA;NA;NA;NA;NA
FRI14-YLG-009;FRI14-YLG-009;NA;FRI;2014;YLG;0.059420776;NA;NA;NA;NA;NA;NA;NA
FRI14-YLG-010;FRI14-YLG-010;NA;FRI;2014;YLG;0.022475673;NA;NA;NA;NA;NA;NA;NA
FRI14-YLG-011;FRI14-YLG-011;NA;FRI;2014;YLG;-0.098455338;NA;NA;NA;NA;NA;NA;NA
FRI14-YLG-012;FRI14-YLG-012;NA;FRI;2014;YLG;0.242919867;NA;NA;NA;NA;NA;NA;NA
FRI14-YLG-014;FRI14-YLG-014;NA;FRI;2014;YLG;-0.042246082;NA;NA;NA;NA;NA;NA;NA
FRI14-YLG-016;FRI14-YLG-016;NA;FRI;2014;YLG;0.273212547;NA;NA;NA;NA;NA;NA;NA
FRI14-YLG-018;FRI14-YLG-018;NA;FRI;2014;YLG;-0.019101969;NA;NA;NA;NA;NA;NA;NA
FRI14-YLG-020;FRI14-YLG-020;NA;FRI;2014;YLG;0.409278749;NA;NA;NA;NA;NA;NA;NA
FRI14-YLG-023;FRI14-YLG-023;NA;FRI;2014;YLG;0.189345565;NA;NA;NA;NA;NA;NA;NA
FRI14-YLG-025;FRI14-YLG-025;NA;FRI;2014;YLG;-0.066967823;NA;NA;NA;NA;NA;NA;NA
FRI14-YLG-026;FRI14-YLG-026;NA;FRI;2014;YLG;-0.068761004;NA;NA;NA;NA;NA;NA;NA
FRI14-YLG-027;FRI14-YLG-027;NA;FRI;2014;YLG;-0.097778946;NA;NA;NA;NA;NA;NA;NA
FRI14-YLG-029;FRI14-YLG-029;NA;FRI;2014;YLG;-0.057431445;NA;NA;NA;NA;NA;NA;NA
FRI14-YLG-030;FRI14-YLG-030;NA;FRI;2014;YLG;0.017932329;NA;NA;NA;NA;NA;NA;NA
FRI16-YLG-001;FRI16-YLG-001;NA;FRI;2016;YLG;1.031936991;43.26926;5.29595;73.7;49.6;NA;NA;NA
FRI16-YLG-002;FRI16-YLG-002;NA;FRI;2016;YLG;1.103568234;43.26921;5.29588;67.1;44;NA;NA;NA
FRI16-YLG-003;FRI16-YLG-003;NA;FRI;2016;YLG;0.196266736;43.26872;5.29415;70.4;49;NA;NA;NA
FRI16-YLG-004;FRI16-YLG-004;NA;FRI;2016;YLG;0.708452204;43.26883;5.29422;74.3;49.9;NA;NA;NA
FRI16-YLG-005;FRI16-YLG-005;NA;FRI;2016;YLG;0.100434613;43.26835;5.29337;67;48.4;NA;NA;NA
FRI16-YLG-006;FRI16-YLG-006;NA;FRI;2016;YLG;0.283030701;43.26652;5.29276;72.6;48;NA;NA;NA
FRI16-YLG-007;FRI16-YLG-007;NA;FRI;2016;YLG;0.695759986;43.26688;5.29018;77.3;50.5;NA;NA;NA
FRI16-YLG-008;FRI16-YLG-008;NA;FRI;2016;YLG;0.184291056;43.26676;5.28976;70.3;46.2;NA;NA;NA
FRI16-YLG-009;FRI16-YLG-009;NA;FRI;2016;YLG;1.186853581;43.26695;5.28964;69.4;48.8;NA;NA;NA
FRI16-YLG-010;FRI16-YLG-010;NA;FRI;2016;YLG;0.159656516;43.26678;5.28941;69;58.5;NA;NA;NA
FRI16-YLG-011;FRI16-YLG-011;NA;FRI;2016;YLG;0.481085089;43.26688;5.28926;70.9;49.9;NA;NA;NA
FRI16-YLG-013;FRI16-YLG-013;NA;FRI;2016;YLG;0.393108211;43.26669;5.28911;67;48.1;NA;NA;NA
FRI16-YLG-014;FRI16-YLG-014;NA;FRI;2016;YLG;0.118006504;43.26595;5.28901;67.2;47.6;NA;NA;NA
FRI16-YLG-015;FRI16-YLG-015;NA;FRI;2016;YLG;0.903169415;43.26586;5.28846;67.5;49.1;NA;NA;NA
FRI16-YLG-016;FRI16-YLG-016;NA;FRI;2016;YLG;0.519734176;43.26657;5.28715;71.3;49.2;NA;NA;NA
FRI16-YLG-017;FRI16-YLG-017;NA;FRI;2016;YLG;0.078735616;43.26326;5.28862;68.7;49.3;NA;NA;NA
FRI16-YLG-018;FRI16-YLG-018;NA;FRI;2016;YLG;0.210668241;43.26317;5.28865;69.4;50.4;NA;NA;NA
FRI16-YLG-019;FRI16-YLG-019;NA;FRI;2016;YLG;0.884692842;43.26167;5.28861;70.3;47.1;NA;NA;NA
FRI16-YLG-020;FRI16-YLG-020;NA;FRI;2016;YLG;0.515134715;43.2617;5.28848;66.7;47;NA;NA;NA
FRI16-YLG-021;FRI16-YLG-021;NA;FRI;2016;YLG;0.135996043;43.26188;5.28923;66.7;49.9;NA;NA;NA
FRI16-YLG-022;FRI16-YLG-022;NA;FRI;2016;YLG;0.277590606;43.2608;5.28987;66.7;49.4;NA;NA;NA
FRI16-YLG-023;FRI16-YLG-023;NA;FRI;2016;YLG;0.578694549;43.26234;5.28884;69.7;50.3;NA;NA;NA
FRI16-YLG-024;FRI16-YLG-024;NA;FRI;2016;YLG;0.82032173;43.26457;5.29082;70.4;45.9;NA;NA;NA
FRI16-YLG-026;FRI16-YLG-026;NA;FRI;2016;YLG;0.209167111;43.26456;5.29101;71.5;49.6;NA;NA;NA
FRI16-YLG-027;FRI16-YLG-027;NA;FRI;2016;YLG;0.088805861;43.26581;5.29089;68.5;49.3;NA;NA;NA
FRI16-YLG-028;FRI16-YLG-028;NA;FRI;2016;YLG;0.088205409;43.26594;5.29131;63.1;48.3;NA;NA;NA
FRI16-YLG-029;FRI16-YLG-029;NA;FRI;2016;YLG;0.271548726;43.26596;5.29146;68.4;49.2;NA;NA;NA
FRI16-YLG-030;FRI16-YLG-030;NA;FRI;2016;YLG;0.113731287;43.26602;5.2921;62.2;43.6;NA;NA;NA
FRI16-YLG-031;FRI16-YLG-031;NA;FRI;2016;YLG;0.060694038;43.26568;5.29215;69.3;50.5;NA;NA;NA
FRO14-YLG-001;FRO14-YLG-001;NA;FRO;2014;YLG;0.05030993;NA;NA;NA;NA;NA;NA;NA
FRO14-YLG-002;FRO14-YLG-002;NA;FRO;2014;YLG;-0.005992236;NA;NA;NA;NA;NA;NA;NA
GDR14-YLG-001;GDR14-YLG-001;NA;GDR;2014;YLG;0.060024697;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-017;GRU09-YLG-017;NA;GRU;2009;YLG;0.518767602;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-017;GRU09-YLG-017ter;replicated dilution;GRU;2009;YLG;0.505978583;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-017;GRU09-YLG-017bis;replicated dilution;GRU;2009;YLG;0.521998236;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-018;GRU09-YLG-018;NA;GRU;2009;YLG;0.449456134;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-018;GRU09-YLG-018bis;replicated dilution;GRU;2009;YLG;0.318938417;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-018;GRU09-YLG-018ter;replicated dilution;GRU;2009;YLG;0.253588052;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-019;GRU09-YLG-019;NA;GRU;2009;YLG;1.084131163;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-019;GRU09-YLG-019bis;replicated dilution;GRU;2009;YLG;0.921346598;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-019;GRU09-YLG-019ter;replicated dilution;GRU;2009;YLG;0.915663958;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-028;GRU09-YLG-028;NA;GRU;2009;YLG;0.527226388;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-028;GRU09-YLG-028bis;replicated dilution;GRU;2009;YLG;0.386884606;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-028;GRU09-YLG-028ter;replicated dilution;GRU;2009;YLG;0.261250763;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-029;GRU09-YLG-029;NA;GRU;2009;YLG;0.140637995;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-030;GRU09-YLG-030;NA;GRU;2009;YLG;0.193415183;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-036;GRU09-YLG-036;NA;GRU;2009;YLG;0.171657056;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-037;GRU09-YLG-037;NA;GRU;2009;YLG;0.163937196;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-038;GRU09-YLG-038;NA;GRU;2009;YLG;0.096168119;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-038;GRU09-YLG-038bis;replicated dilution;GRU;2009;YLG;-0.02149682;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-038;GRU09-YLG-038ter;replicated dilution;GRU;2009;YLG;-0.088988236;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-040;GRU09-YLG-040;NA;GRU;2009;YLG;1.009644583;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-040;GRU09-YLG-040ter;replicated dilution;GRU;2009;YLG;0.67763296;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-040;GRU09-YLG-040bis;replicated dilution;GRU;2009;YLG;0.697339085;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-041;GRU09-YLG-041bis;replicated dilution;GRU;2009;YLG;0.384878376;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-041;GRU09-YLG-041;NA;GRU;2009;YLG;0.591865898;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-041;GRU09-YLG-041ter;replicated dilution;GRU;2009;YLG;0.351847023;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-042;GRU09-YLG-042;NA;GRU;2009;YLG;0.248349875;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-044;GRU09-YLG-044;NA;GRU;2009;YLG;0.081708363;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-044;GRU09-YLG-044ter;replicated dilution;GRU;2009;YLG;-0.105086368;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-044;GRU09-YLG-044bis;replicated dilution;GRU;2009;YLG;-0.10517692;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-057;GRU09-YLG-057bis;replicated dilution;GRU;2009;YLG;-0.055958895;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-057;GRU09-YLG-057;NA;GRU;2009;YLG;0.105660874;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-057;GRU09-YLG-057ter;replicated dilution;GRU;2009;YLG;-0.041748269;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-058;GRU09-YLG-058;NA;GRU;2009;YLG;0.302577254;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-059;GRU09-YLG-059ter;replicated dilution;GRU;2009;YLG;0.753225761;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-059;GRU09-YLG-059;NA;GRU;2009;YLG;0.972779976;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-059;GRU09-YLG-059bis;replicated dilution;GRU;2009;YLG;0.769939646;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-062;GRU09-YLG-062;NA;GRU;2009;YLG;0.343186541;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-063;GRU09-YLG-063;NA;GRU;2009;YLG;0.080873285;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-063;GRU09-YLG-063bis;replicated dilution;GRU;2009;YLG;-0.032334887;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-063;GRU09-YLG-063ter;replicated dilution;GRU;2009;YLG;-0.032685021;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-064;GRU09-YLG-064;NA;GRU;2009;YLG;0.329422244;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-065;GRU09-YLG-065;NA;GRU;2009;YLG;0.043835256;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-066;GRU09-YLG-066;NA;GRU;2009;YLG;-0.132094657;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-066;GRU09-YLG-066bis;replicated dilution;GRU;2009;YLG;-0.076423645;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-066;GRU09-YLG-066ter;replicated dilution;GRU;2009;YLG;-0.118761731;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-073;GRU09-YLG-073;NA;GRU;2009;YLG;-0.157197019;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-073;GRU09-YLG-073bis;replicated dilution;GRU;2009;YLG;-0.134580157;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-073;GRU09-YLG-073ter;replicated dilution;GRU;2009;YLG;-0.124231071;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-074;GRU09-YLG-074;NA;GRU;2009;YLG;0.709038158;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-074;GRU09-YLG-074bis;replicated dilution;GRU;2009;YLG;0.761938875;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-074;GRU09-YLG-074ter;replicated dilution;GRU;2009;YLG;0.755749143;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-075;GRU09-YLG-075;NA;GRU;2009;YLG;0.200823875;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-080;GRU09-YLG-080;NA;GRU;2009;YLG;0.08395457;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-081;GRU09-YLG-081;NA;GRU;2009;YLG;0.55006797;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-081;GRU09-YLG-081bis;replicated dilution;GRU;2009;YLG;0.495051976;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-081;GRU09-YLG-081ter;replicated dilution;GRU;2009;YLG;0.491914853;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-082;GRU09-YLG-082;NA;GRU;2009;YLG;0.275196879;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-082;GRU09-YLG-082bis;replicated dilution;GRU;2009;YLG;0.252247883;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-082;GRU09-YLG-082ter;replicated dilution;GRU;2009;YLG;0.301125835;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-085;GRU09-YLG-085;NA;GRU;2009;YLG;0.843884832;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-085;GRU09-YLG-085bis;replicated dilution;GRU;2009;YLG;0.837531676;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-085;GRU09-YLG-085ter;replicated dilution;GRU;2009;YLG;0.880668632;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-087;GRU09-YLG-087;NA;GRU;2009;YLG;0.079234914;NA;NA;NA;NA;NA;NA;NA
GRU09-YLG-100;GRU09-YLG-100;NA;GRU;2009;YLG;0.236983035;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-060;GRU10-YLG-060;NA;GRU;2010;YLG;0.212253673;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-062;GRU10-YLG-062;NA;GRU;2010;YLG;0.140134867;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-066;GRU10-YLG-066;NA;GRU;2010;YLG;-0.039241363;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-066;GRU10-YLG-066bis;replicated dilution;GRU;2010;YLG;-0.051672767;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-066;GRU10-YLG-066ter;replicated dilution;GRU;2010;YLG;-0.030880018;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-067;GRU10-YLG-067;NA;GRU;2010;YLG;0.310096698;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-067;GRU10-YLG-067bis;replicated dilution;GRU;2010;YLG;0.118822544;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-067;GRU10-YLG-067ter;replicated dilution;GRU;2010;YLG;0.1585145;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-069;GRU10-YLG-069;NA;GRU;2010;YLG;-0.01910541;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-069;GRU10-YLG-069bis;replicated dilution;GRU;2010;YLG;-0.130668311;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-069;GRU10-YLG-069ter;replicated dilution;GRU;2010;YLG;-0.132296235;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-070;GRU10-YLG-070;NA;GRU;2010;YLG;0.42774347;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-070;GRU10-YLG-070bis;replicated dilution;GRU;2010;YLG;0.27293197;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-070;GRU10-YLG-070ter;replicated dilution;GRU;2010;YLG;0.253501525;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-071;GRU10-YLG-071;NA;GRU;2010;YLG;0.357548564;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-071;GRU10-YLG-071bis;replicated dilution;GRU;2010;YLG;0.33537461;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-071;GRU10-YLG-071ter;replicated dilution;GRU;2010;YLG;0.304762;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-072;GRU10-YLG-072;NA;GRU;2010;YLG;0.029653611;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-072;GRU10-YLG-072bis;replicated dilution;GRU;2010;YLG;-0.02986986;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-072;GRU10-YLG-072ter;replicated dilution;GRU;2010;YLG;-0.043430524;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-075;GRU10-YLG-075;NA;GRU;2010;YLG;0.065174986;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-075;GRU10-YLG-075bis;replicated dilution;GRU;2010;YLG;0.071882405;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-075;GRU10-YLG-075ter;replicated dilution;GRU;2010;YLG;0.116800216;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-076;GRU10-YLG-076;NA;GRU;2010;YLG;0.2890999;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-078;GRU10-YLG-078;NA;GRU;2010;YLG;0.305354147;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-078;GRU10-YLG-078bis;replicated dilution;GRU;2010;YLG;0.102167015;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-078;GRU10-YLG-078ter;replicated dilution;GRU;2010;YLG;0.121971741;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-079;GRU10-YLG-079;NA;GRU;2010;YLG;0.209025303;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-080;GRU10-YLG-080;NA;GRU;2010;YLG;0.593530831;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-080;GRU10-YLG-080bis;replicated dilution;GRU;2010;YLG;0.443320631;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-080;GRU10-YLG-080ter;replicated dilution;GRU;2010;YLG;0.509586577;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-081;GRU10-YLG-081;NA;GRU;2010;YLG;0.742009881;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-081;GRU10-YLG-081bis;replicated dilution;GRU;2010;YLG;0.777288443;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-081;GRU10-YLG-081ter;replicated dilution;GRU;2010;YLG;0.74802204;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-083;GRU10-YLG-083;NA;GRU;2010;YLG;0.322667919;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-083;GRU10-YLG-083bis;replicated dilution;GRU;2010;YLG;0.346647326;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-083;GRU10-YLG-083ter;replicated dilution;GRU;2010;YLG;0.307287395;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-084;GRU10-YLG-084;NA;GRU;2010;YLG;0.003904911;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-084;GRU10-YLG-084bis;replicated dilution;GRU;2010;YLG;-0.062848895;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-084;GRU10-YLG-084ter;replicated dilution;GRU;2010;YLG;-0.047336333;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-085;GRU10-YLG-085;NA;GRU;2010;YLG;0.141332071;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-087;GRU10-YLG-087ter;replicated dilution;GRU;2010;YLG;0.600669805;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-087;GRU10-YLG-087;NA;GRU;2010;YLG;0.734383787;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-087;GRU10-YLG-087bis;replicated dilution;GRU;2010;YLG;0.567266182;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-088;GRU10-YLG-088;NA;GRU;2010;YLG;0.393579665;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-088;GRU10-YLG-088bis;replicated dilution;GRU;2010;YLG;0.28908242;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-088;GRU10-YLG-088ter;replicated dilution;GRU;2010;YLG;0.262971251;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-089;GRU10-YLG-089;NA;GRU;2010;YLG;0.957872041;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-089;GRU10-YLG-089bis;replicated dilution;GRU;2010;YLG;0.768846986;NA;NA;NA;NA;NA;NA;NA
GRU10-YLG-089;GRU10-YLG-089ter;replicated dilution;GRU;2010;YLG;0.798189855;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-001;GRU12-YLG-001;NA;GRU;2012;YLG;0.491923495;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-002;GRU12-YLG-002;NA;GRU;2012;YLG;0.123348244;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-003;GRU12-YLG-003;NA;GRU;2012;YLG;0.360317941;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-004;GRU12-YLG-004;NA;GRU;2012;YLG;0.167326027;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-005;GRU12-YLG-005;NA;GRU;2012;YLG;0.031505715;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-006;GRU12-YLG-006;NA;GRU;2012;YLG;0.142257614;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-007;GRU12-YLG-007;NA;GRU;2012;YLG;0.17225042;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-011;GRU12-YLG-011;NA;GRU;2012;YLG;0.258357099;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-012;GRU12-YLG-012;NA;GRU;2012;YLG;-0.017088539;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-013;GRU12-YLG-013;NA;GRU;2012;YLG;0.157480878;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-014;GRU12-YLG-014;NA;GRU;2012;YLG;0.07418838;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-015;GRU12-YLG-015;NA;GRU;2012;YLG;0.604918552;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-016;GRU12-YLG-016;NA;GRU;2012;YLG;0.152269875;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-021;GRU12-YLG-021;NA;GRU;2012;YLG;0.767931529;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-022;GRU12-YLG-022;NA;GRU;2012;YLG;0.779651868;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-023;GRU12-YLG-023;NA;GRU;2012;YLG;0.070396222;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-025;GRU12-YLG-025;NA;GRU;2012;YLG;0.835859361;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-026;GRU12-YLG-026;NA;GRU;2012;YLG;0.136451725;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-027;GRU12-YLG-027;NA;GRU;2012;YLG;0.082594081;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-031;GRU12-YLG-031;NA;GRU;2012;YLG;0.722952345;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-032;GRU12-YLG-032;NA;GRU;2012;YLG;0.31273556;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-034;GRU12-YLG-034;NA;GRU;2012;YLG;0.073984195;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-035;GRU12-YLG-035;NA;GRU;2012;YLG;0.1553253;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-036;GRU12-YLG-036;NA;GRU;2012;YLG;0.305031294;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-037;GRU12-YLG-037;NA;GRU;2012;YLG;0.376040825;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-041;GRU12-YLG-041;NA;GRU;2012;YLG;0.363965897;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-042;GRU12-YLG-042;NA;GRU;2012;YLG;0.230491725;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-044;GRU12-YLG-044;NA;GRU;2012;YLG;0.169425233;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-045;GRU12-YLG-045;NA;GRU;2012;YLG;0.394761296;NA;NA;NA;NA;NA;NA;NA
GRU12-YLG-046;GRU12-YLG-046;NA;GRU;2012;YLG;0.249698949;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-001;GRU14-YLG-001;NA;GRU;2014;YLG;0.255466382;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-005;GRU14-YLG-005;NA;GRU;2014;YLG;0.499482101;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-006;GRU14-YLG-006;NA;GRU;2014;YLG;0.09925358;NA;NA;NA;NA;NA;NA;NA
GRU14-YLG-007;GRU14-YLG-007;NA;GRU;2014;YLG;0.205321521;NA;NA;NA;NA;NA;NA;NA
